No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Party Code,Political Party Name,Abbrv,Gender
2138,M'KANAKE,JAMES MURUNGI,12,MERU,55,TIGANIA EAST,271,THANGATHA,14,PARTY OF NATIONAL UNITY,PNU,Male
2139,MBAYA,AMOS MUGAMBI,12,MERU,55,TIGANIA EAST,271,THANGATHA,IND,INDEPENDENT,IND,Male
2140,MIKIBA,JOSEPH MUGAMBI,12,MERU,55,TIGANIA EAST,271,THANGATHA,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Male
2141,MUCHENA,MUKAMI ESTHER,12,MERU,55,TIGANIA EAST,271,THANGATHA,IND,INDEPENDENT,IND,Female
2142,MUNJURE,GERALD,12,MERU,55,TIGANIA EAST,271,THANGATHA,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Male
2143,MUSILI,MUNYWOKI PETER,12,MERU,55,TIGANIA EAST,271,THANGATHA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
2144,MUTUA,JOSPHINE MAKENA,12,MERU,55,TIGANIA EAST,271,THANGATHA,44,PARTY OF DEMOCRATIC UNITY,PDU,Female
2145,MUTUA,MICHAEL GUAMBA,12,MERU,55,TIGANIA EAST,271,THANGATHA,IND,INDEPENDENT,IND,Male
2146,MWENDA,SAMWEL MIRITI,12,MERU,55,TIGANIA EAST,271,THANGATHA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
2147,MWILARIA,SILAS MATHEWS,12,MERU,55,TIGANIA EAST,271,THANGATHA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2148,TIMOTHY,KAUNGU MWENDA,12,MERU,55,TIGANIA EAST,271,THANGATHA,34,SAFINA,SAFINA,Male
2149,MWENDA,PASCO,12,MERU,55,TIGANIA EAST,272,MIKINDURI,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2150,ARAYA,JOSEPH MWIRU,12,MERU,55,TIGANIA EAST,272,MIKINDURI,27,JUBILEE PARTY,JP,Male
2151,CHOKERA,GABRIEL NJENJERE,12,MERU,55,TIGANIA EAST,272,MIKINDURI,14,PARTY OF NATIONAL UNITY,PNU,Male
2152,JUSTUS,MUGAMBI,12,MERU,55,TIGANIA EAST,272,MIKINDURI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2153,KUBAI,GITONGA,12,MERU,55,TIGANIA EAST,272,MIKINDURI,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Male
2154,MATHIU,ISAAC MUKARIA,12,MERU,55,TIGANIA EAST,272,MIKINDURI,IND,INDEPENDENT,IND,Male
2155,MIRITI,PETER GATUMA,12,MERU,55,TIGANIA EAST,272,MIKINDURI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2156,MURITHI,TEDDY MITHIKA,12,MERU,55,TIGANIA EAST,272,MIKINDURI,75,EMPOWERMENT AND LIBERATION PARTY,ELP,Male
2157,MWIKA,FRANCIS MUTIA,12,MERU,55,TIGANIA EAST,272,MIKINDURI,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Male
2158,ANN,KANEBU KANARIO,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,IND,INDEPENDENT,IND,Female
2159,ATHINYA,LINAS THIAINE,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,14,PARTY OF NATIONAL UNITY,PNU,Male
2160,JACOB,MWITI TITUS,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2161,KAIRIAMA,LEONARD KAMENCHU,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,IND,INDEPENDENT,IND,Male
2162,KANAMBA,PHILIP MUTWIRI,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2163,KINYUA,THOMAS IKIGU,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,IND,INDEPENDENT,IND,Female
2164,NCHEBERE,STEPHEN GAKULE,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,27,JUBILEE PARTY,JP,Male
2165,PATRICK,MWITI,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
2166,STANLEY,ELIJAH KAMENCHU,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2167,THARAMBA,HENRY GICHURU,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
2168,BOSS,MANYARA,12,MERU,55,TIGANIA EAST,274,MUTHARA,IND,INDEPENDENT,IND,Male
2169,ITHAI,JULIUS MUTHURI,12,MERU,55,TIGANIA EAST,274,MUTHARA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
2170,KINYUA,TURIBU MOSES,12,MERU,55,TIGANIA EAST,274,MUTHARA,31,KENYA PATRIOTS PARTY,KPP,Male
2171,KIRAMANA,AURELIO MURANGIRI,12,MERU,55,TIGANIA EAST,274,MUTHARA,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2172,M'ERINGO,ANDREW KOBIA,12,MERU,55,TIGANIA EAST,274,MUTHARA,14,PARTY OF NATIONAL UNITY,PNU,Male
2173,M'MUKIRA,CYPRIAN KAUME,12,MERU,55,TIGANIA EAST,274,MUTHARA,27,JUBILEE PARTY,JP,Male
2174,MBURUKI,MUTWIRI LAWRENCE,12,MERU,55,TIGANIA EAST,274,MUTHARA,IND,INDEPENDENT,IND,Male
2175,MWILARIA,JEREMIAH,12,MERU,55,TIGANIA EAST,274,MUTHARA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2176,THURANIRA,ELIAS,12,MERU,55,TIGANIA EAST,274,MUTHARA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2177,ABRAHAM,GITONGA,12,MERU,55,TIGANIA EAST,275,KARAMA,54,CHAMA CHA MASHINANI,CCM,Male
2178,BUNDI,PETER,12,MERU,55,TIGANIA EAST,275,KARAMA,40,NEW DEMOCRATS,ND,Male
2179,GITHURITHI,GEQFFREY KANURU,12,MERU,55,TIGANIA EAST,275,KARAMA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2180,ITHUTA,JACOB KIUNGAH K,12,MERU,55,TIGANIA EAST,275,KARAMA,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
2181,KALURU,RAPHAEL TUARUCHIU,12,MERU,55,TIGANIA EAST,275,KARAMA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
2182,KAMENCU,SHADRACK M,12,MERU,55,TIGANIA EAST,275,KARAMA,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Male
2183,KUBAI,NORMAN KOBIA,12,MERU,55,TIGANIA EAST,275,KARAMA,34,SAFINA,SAFINA,Male
2184,MICHENI,GLADYS KABIA,12,MERU,55,TIGANIA EAST,275,KARAMA,IND,INDEPENDENT,IND,Female
2185,MUNG'ATHIA,JAMES MUGAMBI,12,MERU,55,TIGANIA EAST,275,KARAMA,14,PARTY OF NATIONAL UNITY,PNU,Male
2186,MWAINE,NG'OLUA,12,MERU,55,TIGANIA EAST,275,KARAMA,27,JUBILEE PARTY,JP,Male
2187,THEREBE,KABERIA DAVID,12,MERU,55,TIGANIA EAST,275,KARAMA,IND,INDEPENDENT,IND,Male
2188,BAICHU,SOLOMON KIAMBI,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2189,GIKUNDI,KENNETH MUTUMA,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Male
2190,JULIUS,ELIAS MUREGA,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,31,KENYA PATRIOTS PARTY,KPP,Male
2191,JUMA,ABDUL HAMID,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
2192,KAMAU,MOHAMED HABUDALA,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,8,RESTORE AND BUILD KENYA,RBK,Male
2193,KANYAMU,JOHN MAINGI,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2194,M'ITUNGA,STEPHEN RAIBUNI,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,IND,INDEPENDENT,IND,Male
2195,MARETE,RAJAB OSMAN,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,IND,INDEPENDENT,IND,Male
2196,MBAITHA,CAROLINE,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,IND,INDEPENDENT,IND,Female
2197,MUNGANIA,HARUN MUREGA,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,IND,INDEPENDENT,IND,Male
2198,MURITHI,SAMUEL KIOME RIMBERE,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,27,JUBILEE PARTY,JP,Male
2199,MWANGANGI,DANIEL MUNYWOKI,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,IND,INDEPENDENT,IND,Male
2200,MWIRIGI,FESTUS GICHUNGE,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,14,PARTY OF NATIONAL UNITY,PNU,Male
2201,MWIRIGI,VINCENT,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
2202,RUNJI,JOEL MUGO,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,IND,INDEPENDENT,IND,Male
2203,BUNDI,BETTY MAKENA,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,IND,INDEPENDENT,IND,Female
2204,GITONGA,NOEL MUTUMA,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,14,PARTY OF NATIONAL UNITY,PNU,Male
2205,KINGE,IGNATIUS GITONGA,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Male
2206,KINJA,ERNEST MUTEMBEI,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,IND,INDEPENDENT,IND,Male
2207,KIRUJA,PATRICK KITHINJI,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2208,KITHINJI,CHRISPINE MWIRIGI,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,IND,INDEPENDENT,IND,Male
2209,MIKWA,DAN EL MUKORONIA,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,IND,INDEPENDENT,IND,Male
2210,MURITHI,NICHOLAS,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,IND,INDEPENDENT,IND,Male
2211,MURIUKI,JOHN M,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2212,MUTHURI,JOSHUA MUTETHIA,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,27,JUBILEE PARTY,JP,Male
2213,MWILARIA,MAIGALU VENASIN,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2214,ROMBORA,GEORGE KWARIA,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
2215,THURANIRA,JAPHET KIRIINYA,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Male
2216,ANAMPIU,SAMSON THURANIRA,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,27,JUBILEE PARTY,JP,Male
2217,BAGINE,PAUL MWORIA,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2218,BONFACE,STEPHEN MAINGI,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,IND,INDEPENDENT,IND,Male
2219,GITONGA,PATRICK KOOMA,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
2220,KIUNGA,JOHN MUTEA KABE,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,IND,INDEPENDENT,IND,Male
2221,M'RIMBERE,FRANKLINE KIRIINYA,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,14,PARTY OF NATIONAL UNITY,PNU,Male
2222,MBURUGU,ERIC KIMATHI,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,IND,INDEPENDENT,IND,Male
2223,MUGAMBI,GODFREY,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,31,KENYA PATRIOTS PARTY,KPP,Male
2224,Munene,Patrick,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Male
2225,MUTHURI,JEDIEL NTARANGWI,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,IND,INDEPENDENT,IND,Male
2226,MWITARI,SIMON MWENDA,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,IND,INDEPENDENT,IND,Male
2227,MWITHIMBU,JAPHET NTEERE,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,IND,INDEPENDENT,IND,Male
2228,NTEERE,ANN NKIROTE,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Female
2229,RWITO,JOSEPH KIRIMA,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2230,GITONGA,MARTIN,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,54,CHAMA CHA MASHINANI,CCM,Male
2231,IKUNYUA,ELIAS KINOTI,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,IND,INDEPENDENT,IND,Male
2232,KAIBUNG'A,TIMOTHY MURERWA,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,IND,INDEPENDENT,IND,Male
2233,KAMATHI,MUNGANIA PATRICK,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2234,KIAMBI,SIMION,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,34,SAFINA,SAFINA,Male
2235,KIRIMA,FREDRICK MUBICHI,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Male
2236,MANG'ATI,DOUGLAS MUREGA,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,14,PARTY OF NATIONAL UNITY,PNU,Male
2237,MBWIRIA,GEORGE KIBITI,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,IND,INDEPENDENT,IND,Male
2238,MUGAMBI,HILLARY MUTUMA,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,IND,INDEPENDENT,IND,Male
2239,MWANGI,DOUGLAS KIRIINYA,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,IND,INDEPENDENT,IND,Male
2240,MWORIA,MARTIN MUTHURI,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,31,KENYA PATRIOTS PARTY,KPP,Male
2241,RUURI,JACOB KITHINJI,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,27,JUBILEE PARTY,JP,Male
2242,ANAMPIU,PETER MATIEJAGWA,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2243,ATABAI,STEPHEN MWENDA,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2244,DOUGLAS,NANCY MWARI,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Female
2245,IMATHIU,BETTY NKIROTE,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Female
2246,JOSPHAT,NICHOLAS KINYUA,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,IND,INDEPENDENT,IND,Male
2247,KAARIA,GEORGE MWIRIGI,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,IND,INDEPENDENT,IND,Male
2248,KITHINJI,HUMPREY MUTWIRI,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
2249,M'MWARANIA,JAPHET MBAYA,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,5,CHAMA MWANGAZA DAIMA,CMD,Male
2250,M'RINTARI,DELFINA COMBA,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,IND,INDEPENDENT,IND,Female
2251,M'RINTAUGU,STANLEY MUTWIRI,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,IND,INDEPENDENT,IND,Male
2252,MARIRA,JEREMIAH MUTETHIA,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,IND,INDEPENDENT,IND,Male
2253,MURIUKI,JOYCE KAGENDO,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,14,PARTY OF NATIONAL UNITY,PNU,Female
2254,MUTWIRI,IRENE MUKUBA,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,IND,INDEPENDENT,IND,Female
2255,MWAJA,JULIUS MURITHI,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,IND,INDEPENDENT,IND,Male
2256,RINGERA,ROBERT KITHINJI,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,27,JUBILEE PARTY,JP,Male
2257,SAMWEL,TITUS MUTUGI,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,IND,INDEPENDENT,IND,Male
2258,CATHELINE,BRIAN MURIITHI,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2259,GATUMA,JOSPHINE,12,MERU,57,BUURI,281,TIMAU,5,CHAMA MWANGAZA DAIMA,CMD,Female
2260,KARANI,KAIMENYI JAMES,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2261,KIMATHI,DENNIS GIKUNDA,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2262,KOBIA,ZACHARY MWENDA,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2263,MAINGI,RONNY KABURU,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2264,MARETE,COLLABO GEORGE KIMATHI,12,MERU,57,BUURI,281,TIMAU,27,JUBILEE PARTY,JP,Male
2265,MIRITI,LAWRENCE GITONGA,12,MERU,57,BUURI,281,TIMAU,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2266,MUGUNA,GEOFFREY KINOTI,12,MERU,57,BUURI,281,TIMAU,14,PARTY OF NATIONAL UNITY,PNU,Male
2267,MURIUNGI,MARTIN KIMATHI,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2268,MUTUNGI,ISAAC MUTHURI,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2269,NDEGWA,EVANS KIRIMI,12,MERU,57,BUURI,281,TIMAU,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
2270,NTALUA,ERIC KARITHI,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2271,NTEERE,MUGAMBI NICHOLAS,12,MERU,57,BUURI,281,TIMAU,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Male
2272,RUCHIU,DOUGLAS GIKUNDA,12,MERU,57,BUURI,281,TIMAU,IND,INDEPENDENT,IND,Male
2273,BUNDI,BONIFACE KAIMENYI,12,MERU,57,BUURI,282,KISIMA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2274,COSMAS,AYUB MURUNGI,12,MERU,57,BUURI,282,KISIMA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2275,KITHINJI,PRISCILLA MAKENA,12,MERU,57,BUURI,282,KISIMA,IND,INDEPENDENT,IND,Female
2276,M'IBAARI,GITONGA JOEL,12,MERU,57,BUURI,282,KISIMA,IND,INDEPENDENT,IND,Male
2277,MRIMBERE,PATRICK GATOBU,12,MERU,57,BUURI,282,KISIMA,IND,INDEPENDENT,IND,Male
2278,MUTHOGI,JOY KARAMBU,12,MERU,57,BUURI,282,KISIMA,14,PARTY OF NATIONAL UNITY,PNU,Female
2279,MWEBIA,LAWRENCE KINOTI,12,MERU,57,BUURI,282,KISIMA,27,JUBILEE PARTY,JP,Male
2280,CAROLINE,HENRY KARIMI,12,MERU,57,BUURI,283,KIIRUA NAARI,IND,INDEPENDENT,IND,Female
2281,ELIAS,KITHINJI KIRIINYA,12,MERU,57,BUURI,283,KIIRUA NAARI,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2282,IKABU,KINYUA KIAUGIA,12,MERU,57,BUURI,283,KIIRUA NAARI,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Male
2283,IKIUGU,MICHELINE KAIGONGI,12,MERU,57,BUURI,283,KIIRUA NAARI,44,PARTY OF DEMOCRATIC UNITY,PDU,Female
2284,JACKSON,JEREMIAH MURETI,12,MERU,57,BUURI,283,KIIRUA NAARI,14,PARTY OF NATIONAL UNITY,PNU,Male
2285,JOSEPH,EDWARD MUTEMBEI,12,MERU,57,BUURI,283,KIIRUA NAARI,IND,INDEPENDENT,IND,Male
2286,KABURIA,JEREMY GITONGA,12,MERU,57,BUURI,283,KIIRUA NAARI,IND,INDEPENDENT,IND,Male
2287,KIMATHI,ONESMUS MURIUKI,12,MERU,57,BUURI,283,KIIRUA NAARI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2288,M'NDEGWA,PAUL KIOGORA,12,MERU,57,BUURI,283,KIIRUA NAARI,IND,INDEPENDENT,IND,Male
2289,MAINGI,ALBERT MWANGI,12,MERU,57,BUURI,283,KIIRUA NAARI,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Male
2290,MUROGOCHO,JENNIFER MAKENA,12,MERU,57,BUURI,283,KIIRUA NAARI,27,JUBILEE PARTY,JP,Female
2291,ARONG'O,PETER KIREMA,12,MERU,57,BUURI,284,RUIRI RWARERA,63,DEVOLUTION PARTY OF KENYA,DPK,Male
2292,GITONGA,JACK KINOTI,12,MERU,57,BUURI,284,RUIRI RWARERA,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
2293,IKABU,MOSES MWENDA,12,MERU,57,BUURI,284,RUIRI RWARERA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2294,KANYILI,DUNCAN KIMATHI,12,MERU,57,BUURI,284,RUIRI RWARERA,IND,INDEPENDENT,IND,Male
2295,KAREMU,ROSE KATHURE,12,MERU,57,BUURI,284,RUIRI RWARERA,28,MAENDELEO DEMOCRATIC PARTY,MDP,Female
2296,KINOTI,GEOFFREY,12,MERU,57,BUURI,284,RUIRI RWARERA,IND,INDEPENDENT,IND,Male
2297,KIRIINYA,SOLOMON KATHUKUMI,12,MERU,57,BUURI,284,RUIRI RWARERA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2298,M'ARIMI,DAVID MUTHAMIA,12,MERU,57,BUURI,284,RUIRI RWARERA,IND,INDEPENDENT,IND,Male
2299,MAKATHIMO,FRANCIS GIKUNDI,12,MERU,57,BUURI,284,RUIRI RWARERA,27,JUBILEE PARTY,JP,Male
2300,MURIIKI,JACKSON,12,MERU,57,BUURI,284,RUIRI RWARERA,14,PARTY OF NATIONAL UNITY,PNU,Male
2301,MUTHURI,ANTHONY MURIUKI,12,MERU,57,BUURI,284,RUIRI RWARERA,IND,INDEPENDENT,IND,Male
2302,MWIRIGI,FELIX KITHINJI,12,MERU,57,BUURI,284,RUIRI RWARERA,13,DEMOCRATIC PARTY OF KENYA,DP,Male
2303,MWITI,JENIFFER GAKII,12,MERU,57,BUURI,284,RUIRI RWARERA,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Female
2304,RINGINE,PETER MUTUMA,12,MERU,57,BUURI,284,RUIRI RWARERA,31,KENYA PATRIOTS PARTY,KPP,Male
2305,KAARIA,MARTIN KIMATHI,12,MERU,57,BUURI,289,KIBIRICHIA,IND,INDEPENDENT,IND,Male
2306,KIRIMI,ELIJAH THURANIRA,12,MERU,57,BUURI,289,KIBIRICHIA,IND,INDEPENDENT,IND,Male
2307,M'INOTI,SOLOMON GATOBU,12,MERU,57,BUURI,289,KIBIRICHIA,IND,INDEPENDENT,IND,Male
2308,M'MBIJIWE,RICHARD KIMENYI,12,MERU,57,BUURI,289,KIBIRICHIA,27,JUBILEE PARTY,JP,Male
2309,M'MURITHI,JOHN MBABU,12,MERU,57,BUURI,289,KIBIRICHIA,IND,INDEPENDENT,IND,Male
2310,MATIRI,KENNETH MUTUA,12,MERU,57,BUURI,289,KIBIRICHIA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2311,MUTHURI,JACOB MWIRIGI,12,MERU,57,BUURI,289,KIBIRICHIA,14,PARTY OF NATIONAL UNITY,PNU,Male
2312,MUTWIRI,VINCENT,12,MERU,57,BUURI,289,KIBIRICHIA,IND,INDEPENDENT,IND,Male
2313,NTAARI,FESTUS KINOTI,12,MERU,57,BUURI,289,KIBIRICHIA,IND,INDEPENDENT,IND,Male
2314,KABURU,DAVID MUNENE,12,MERU,58,CENTRAL IMENTI,285,MWANGANTHIA,27,JUBILEE PARTY,JP,Male
2315,M'MUGWIKA,ISAACK BUUNDI,12,MERU,58,CENTRAL IMENTI,285,MWANGANTHIA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
2316,MBIJIWE,MURORI JULIUS,12,MERU,58,CENTRAL IMENTI,285,MWANGANTHIA,14,PARTY OF NATIONAL UNITY,PNU,Male
2317,MUTETHIA,ALEXANDER,12,MERU,58,CENTRAL IMENTI,285,MWANGANTHIA,IND,INDEPENDENT,IND,Male
2318,MWINGA,MISHECK MWITI,12,MERU,58,CENTRAL IMENTI,285,MWANGANTHIA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2319,NTEERE,GLADYS KINYA,12,MERU,58,CENTRAL IMENTI,285,MWANGANTHIA,IND,INDEPENDENT,IND,Female
2320,MUGUNA,HENRY,12,MERU,58,CENTRAL IMENTI,286,ABOTHUGUCHI CENTRAL,IND,INDEPENDENT,IND,Male
2321,MURIUNGI,RICHARD KATHURIMA,12,MERU,58,CENTRAL IMENTI,286,ABOTHUGUCHI CENTRAL,27,JUBILEE PARTY,JP,Male
2322,MURIUNGI,TONNY MUTUMA,12,MERU,58,CENTRAL IMENTI,286,ABOTHUGUCHI CENTRAL,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Male
2323,MWONGERA,MARY MWONTHEA,12,MERU,58,CENTRAL IMENTI,286,ABOTHUGUCHI CENTRAL,67,MAENDELEO CHAP CHAP PARTY,MCCP,Female
2324,RIUNGU,KENNETH MWITI,12,MERU,58,CENTRAL IMENTI,286,ABOTHUGUCHI CENTRAL,IND,INDEPENDENT,IND,Male
2325,SOLOMON,AYUB BUNDI,12,MERU,58,CENTRAL IMENTI,286,ABOTHUGUCHI CENTRAL,14,PARTY OF NATIONAL UNITY,PNU,Male
2326,KINOTI,AUCELIU KAIMENYI,12,MERU,58,CENTRAL IMENTI,287,ABOTHUGUCHI WEST,14,PARTY OF NATIONAL UNITY,PNU,Male
2327,KINOTI,JAMES MWIRIGI,12,MERU,58,CENTRAL IMENTI,287,ABOTHUGUCHI WEST,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
2328,M'INOTI,DANIEL KIOGORA,12,MERU,58,CENTRAL IMENTI,287,ABOTHUGUCHI WEST,27,JUBILEE PARTY,JP,Male
