No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Party Code,Political Party Name,Abbrv
1588,MWITA,ANGELA BALI,44,MIGORI,259,KURIA WEST,77,JUSTICE AND FREEDOM PARTY,JFP
1589,ROBI,MATHIAS NYAMABE,44,MIGORI,259,KURIA WEST,27,JUBILEE PARTY,JP
1590,SAIYA,MOGENDI WILSON,44,MIGORI,259,KURIA WEST,49,FEDERAL PARTY OF KENYA,FPK
1591,BUSUNKWI,KABURU,44,MIGORI,260,KURIA EAST,33,KENYA AFRICAN NATIONAL UNION,KANU
1592,DAVID,MWITA JOHN,44,MIGORI,260,KURIA EAST,67,MAENDELEO CHAP CHAP PARTY,MCCP
1593,KITAYAMA,MARWA KEMERO MAISORI,44,MIGORI,260,KURIA EAST,27,JUBILEE PARTY,JP
1594,MABANGA,JULIUS CHACHA,44,MIGORI,260,KURIA EAST,25,PROGRESSIVE PARTY OF KENYA,PPOK
1595,MAROA,MWITA WILSON PAUL,44,MIGORI,260,KURIA EAST,62,AMANI NATIONAL CONGRESS,ANC
1596,MATIKO,ESTHER R CHACHA,44,MIGORI,260,KURIA EAST,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA
1597,MWIKWABE,THOMAS MANENO,44,MIGORI,260,KURIA EAST,7,PARTY OF INDEPENDENT CANDIDATES OF KENYA,PICK
1598,ROBI,RAHAB,44,MIGORI,260,KURIA EAST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1599,ATANCHA,JEREMIAH,45,KISII,261,BONCHARI,54,CHAMA CHA MASHINANI,CCM
1600,KIARI,ASIAGO SAMUEL,45,KISII,261,BONCHARI,61,CITIZENS CONVENTION PARTY,CCP
1601,MOGAKA,CHARLES NDEGE,45,KISII,261,BONCHARI,19,KENYA SOCIAL CONGRESS,KSC
1602,MOMANYI,JOHN BILLY,45,KISII,261,BONCHARI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1603,NYANGAGA,JOHN MOENGA,45,KISII,261,BONCHARI,33,KENYA AFRICAN NATIONAL UNION,KANU
1604,OMANWA,DENNIS MOGIRE,45,KISII,261,BONCHARI,71,NATIONAL LIBERAL PARTY,NLP
1605,ONYANCHA,CHARLES,45,KISII,261,BONCHARI,9,KENYA NATIONAL CONGRESS,KNC
1606,OPORE,ZEBEDEO JOHN,45,KISII,261,BONCHARI,27,JUBILEE PARTY,JP
1607,OYIOKA,JOHN OROO,45,KISII,261,BONCHARI,39,PEOPLES DEMOCRATIC PARTY,PDP
1608,OYUGI,DAVID OGEGA,45,KISII,261,BONCHARI,IND,INDEPENDENT,IND
1609,RATEMO,MARY KEMUNTO,45,KISII,261,BONCHARI,25,PROGRESSIVE PARTY OF KENYA,PPOK
1610,BICHANG'A,SAMSON,45,KISII,262,SOUTH MUGIRANGO,39,PEOPLES DEMOCRATIC PARTY,PDP
1611,MAKORI,DENIS MAGARE,45,KISII,262,SOUTH MUGIRANGO,8,RESTORE AND BUILD KENYA,RBK
1612,MAOBE,PHILIP NYANGE,45,KISII,262,SOUTH MUGIRANGO,IND,INDEPENDENT,IND
1613,MARUBE,VINCENT AMENYA,45,KISII,262,SOUTH MUGIRANGO,27,JUBILEE PARTY,JP
1614,MOGENDI,LILIAN NYABONYI,45,KISII,262,SOUTH MUGIRANGO,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1615,MOREKA,GIDEON,45,KISII,262,SOUTH MUGIRANGO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1616,NYAKWEBA,ENOSH OSORO,45,KISII,262,SOUTH MUGIRANGO,19,KENYA SOCIAL CONGRESS,KSC
1617,OCHOI,KEPHA OCHORA,45,KISII,262,SOUTH MUGIRANGO,40,NEW DEMOCRATS,ND
1618,OMWANGE,THOMAS NYABUTO,45,KISII,262,SOUTH MUGIRANGO,34,SAFINA,SAFINA
1619,ONDORA,JOSHUA JOHN,45,KISII,262,SOUTH MUGIRANGO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1620,ONYANGO,JOSEPH MIROBE,45,KISII,262,SOUTH MUGIRANGO,58,REPUBLICAN LIBERTY PARTY,RLP
1621,ONYIEGO,SILVANUS OSORO,45,KISII,262,SOUTH MUGIRANGO,9,KENYA NATIONAL CONGRESS,KNC
1622,SAGERO,JOSEPHAT ABAGA FAN,45,KISII,262,SOUTH MUGIRANGO,IND,INDEPENDENT,IND
1623,MAAGA,JOSIAH ONKUNDI KARORI,45,KISII,263,BOMACHOGE BORABU,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1624,MBECHE,SAMSON BOSIRE,45,KISII,263,BOMACHOGE BORABU,75,EMPOWERMENT AND LIBERATION PARTY,ELP
1625,MOGOI,GERTRUDAH NYATICH,45,KISII,263,BOMACHOGE BORABU,62,AMANI NATIONAL CONGRESS,ANC
1626,MOSINGI,DOMINIC OMOKE,45,KISII,263,BOMACHOGE BORABU,38,PEOPLES EMPOWERMENT PARTY,PEP
1627,NYATANGI,ADAMS NYABUTO,45,KISII,263,BOMACHOGE BORABU,67,MAENDELEO CHAP CHAP PARTY,MCCP
1628,OBURE,FERDINAND ONDABU,45,KISII,263,BOMACHOGE BORABU,54,CHAMA CHA MASHINANI,CCM
1629,OGUTU,ZADOC ABEL,45,KISII,263,BOMACHOGE BORABU,IND,INDEPENDENT,IND
1630,OIGARA,CREDIUS NYAMWANGE N,45,KISII,263,BOMACHOGE BORABU,34,SAFINA,SAFINA
1631,OMUGA,GEOFFREY MOIMBO,45,KISII,263,BOMACHOGE BORABU,9,KENYA NATIONAL CONGRESS,KNC
1632,ONDABU,JASON,45,KISII,263,BOMACHOGE BORABU,IND,INDEPENDENT,IND
1633,ONDIBA,DUKE MAINGA,45,KISII,263,BOMACHOGE BORABU,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1634,ONYANCHA,HEZRON OICHOE,45,KISII,263,BOMACHOGE BORABU,IND,INDEPENDENT,IND
1635,ONYANCHA,OMAGWA JOEL,45,KISII,263,BOMACHOGE BORABU,27,JUBILEE PARTY,JP
1636,SIAMBE,CHRISTOPHER AMIS,45,KISII,263,BOMACHOGE BORABU,19,KENYA SOCIAL CONGRESS,KSC
1637,BWOCHORA,DAVID OGEGA,45,KISII,264,BOBASI,19,KENYA SOCIAL CONGRESS,KSC
1638,KIRIOBA,SAMSON MAISIBA,45,KISII,264,BOBASI,67,MAENDELEO CHAP CHAP PARTY,MCCP
1639,LUKA,EVANS MOGOA,45,KISII,264,BOBASI,62,AMANI NATIONAL CONGRESS,ANC
1640,MANOTI,STEPHEN KENGERE,45,KISII,264,BOBASI,27,JUBILEE PARTY,JP
1641,MOGERE,NAFTAL OKONGO,45,KISII,264,BOBASI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1642,MOYWAYWA,SAUL,45,KISII,264,BOBASI,7,PARTY OF INDEPENDENT CANDIDATES OF KENYA,PICK
1643,OBIRI,INNOCENT MOMANYI,45,KISII,264,BOBASI,39,PEOPLES DEMOCRATIC PARTY,PDP
1644,OBWOGI,RICHARD,45,KISII,264,BOBASI,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1645,OGOTI,HENRY NYABUTO,45,KISII,264,BOBASI,33,KENYA AFRICAN NATIONAL UNION,KANU
1646,OMARI,SAMUEL MOGUSU,45,KISII,264,BOBASI,9,KENYA NATIONAL CONGRESS,KNC
1647,ALFAH,MIRUKA ONDIEKI,45,KISII,265,BOMACHOGE CHACHE,9,KENYA NATIONAL CONGRESS,KNC
1648,ATIKA,ASTARIKO OTIENO,45,KISII,265,BOMACHOGE CHACHE,29,NATIONAL RAINBOW COALITION,NARC
1649,EDGAR,OMBONGI ARORI,45,KISII,265,BOMACHOGE CHACHE,58,REPUBLICAN LIBERTY PARTY,RLP
1650,KIBEGWA,NEHEMIAH OYUNGE,45,KISII,265,BOMACHOGE CHACHE,IND,INDEPENDENT,IND
1651,MATOKE,ABDALLA NYAGAKA,45,KISII,265,BOMACHOGE CHACHE,62,AMANI NATIONAL CONGRESS,ANC
1652,MITITI,FREDRICK MOGERE,45,KISII,265,BOMACHOGE CHACHE,67,MAENDELEO CHAP CHAP PARTY,MCCP
1653,MOMANYI,PETER JIM,45,KISII,265,BOMACHOGE CHACHE,34,SAFINA,SAFINA
1654,NYAKWARA,PIUS NYAMBANE,45,KISII,265,BOMACHOGE CHACHE,33,KENYA AFRICAN NATIONAL UNION,KANU
1655,NYANGWARA,JEREMIAH MATOKE,45,KISII,265,BOMACHOGE CHACHE,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1656,OBONDI,LUGARD MOGUSU,45,KISII,265,BOMACHOGE CHACHE,71,NATIONAL LIBERAL PARTY,NLP
1657,OGARI,SIMON NYAUNDI,45,KISII,265,BOMACHOGE CHACHE,27,JUBILEE PARTY,JP
1658,OMBATI,EVANS ORENGE,45,KISII,265,BOMACHOGE CHACHE,5,CHAMA MWANGAZA DAIMA,CMD
1659,OMWANGE,JOSEPH SWANYA,45,KISII,265,BOMACHOGE CHACHE,39,PEOPLES DEMOCRATIC PARTY,PDP
1660,OMWEGA,ANDREW MBAKA,45,KISII,265,BOMACHOGE CHACHE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1661,ONTIRI,MACHANA MOKUA,45,KISII,265,BOMACHOGE CHACHE,40,NEW DEMOCRATS,ND
1662,KEBIRA,OCHARO,45,KISII,266,NYARIBARI MASABA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1663,MAKORI,JOHNSON OMOI,45,KISII,266,NYARIBARI MASABA,7,PARTY OF INDEPENDENT CANDIDATES OF KENYA,PICK
1664,MATOKE,CHWEYA LABAN,45,KISII,266,NYARIBARI MASABA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1665,MOINDI,ELIJAH MOSOMI,45,KISII,266,NYARIBARI MASABA,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA
1666,NYAIRO,KENNEDY OBARE,45,KISII,266,NYARIBARI MASABA,27,JUBILEE PARTY,JP
1667,NYAKERIGA,EDWARD ONWONG'A,45,KISII,266,NYARIBARI MASABA,58,REPUBLICAN LIBERTY PARTY,RLP
1668,NYAMOKO,BENARD MOSETI,45,KISII,266,NYARIBARI MASABA,9,KENYA NATIONAL CONGRESS,KNC
1669,OIRA,HEZEKIEL,45,KISII,266,NYARIBARI MASABA,39,PEOPLES DEMOCRATIC PARTY,PDP
1670,OMBABA,JACKSON MORLY MOSONGO,45,KISII,266,NYARIBARI MASABA,19,KENYA SOCIAL CONGRESS,KSC
1671,OMBAKI,EZEKIEL MACHOGU,45,KISII,266,NYARIBARI MASABA,37,NATIONAL AGENDA PARTY OF KENYA,NAPK
1672,SAGINI,ABEL ONDIMU,45,KISII,266,NYARIBARI MASABA,62,AMANI NATIONAL CONGRESS,ANC
1673,BICHAGE,CHRIS MUNGA NYAMARATANDI,45,KISII,267,NYARIBARI CHACHE,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1674,JHANDA,ZAHEER,45,KISII,267,NYARIBARI CHACHE,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1675,KANANI,SIMEON SAGANA,45,KISII,267,NYARIBARI CHACHE,33,KENYA AFRICAN NATIONAL UNION,KANU
1676,KENANI,JAMES F O,45,KISII,267,NYARIBARI CHACHE,39,PEOPLES DEMOCRATIC PARTY,PDP
1677,MOGAKA,BENSON MUSA,45,KISII,267,NYARIBARI CHACHE,19,KENYA SOCIAL CONGRESS,KSC
1678,MONDA,ROBERT ONSARE,45,KISII,267,NYARIBARI CHACHE,62,AMANI NATIONAL CONGRESS,ANC
1679,OTARA,HENRY NYACHIO,45,KISII,267,NYARIBARI CHACHE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1680,OTUNDO,RAEL,45,KISII,267,NYARIBARI CHACHE,9,KENYA NATIONAL CONGRESS,KNC
1681,TONGI,RICHARD NYAGAKA,45,KISII,267,NYARIBARI CHACHE,27,JUBILEE PARTY,JP
1682,ANGWENYI,JIMMY NURU ONDIEKI,45,KISII,268,KITUTU CHACHE NORTH,27,JUBILEE PARTY,JP
1683,AREGE,TIMOTHY INTEREBA MORIASI,45,KISII,268,KITUTU CHACHE NORTH,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1684,ASUMA,PAUL ONSOMU,45,KISII,268,KITUTU CHACHE NORTH,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1685,ATANDI,JAMES OYENGO,45,KISII,268,KITUTU CHACHE NORTH,IND,INDEPENDENT,IND
1686,ATUTI,IBRAHIM NDEMO,45,KISII,268,KITUTU CHACHE NORTH,IND,INDEPENDENT,IND
1687,BOSIRE,NEMWEL NYAMWAKA,45,KISII,268,KITUTU CHACHE NORTH,7,PARTY OF INDEPENDENT CANDIDATES OF KENYA,PICK
1688,CHOGO,PATRICK ASUMA,45,KISII,268,KITUTU CHACHE NORTH,67,MAENDELEO CHAP CHAP PARTY,MCCP
1689,EVANS,NYAKUNDI NYANGAU,45,KISII,268,KITUTU CHACHE NORTH,9,KENYA NATIONAL CONGRESS,KNC
1690,KEBASO,DAVID SAMWEL NYAKUNDI,45,KISII,268,KITUTU CHACHE NORTH,IND,INDEPENDENT,IND
1691,KWANG'A,RICHARD MWEBI,45,KISII,268,KITUTU CHACHE NORTH,62,AMANI NATIONAL CONGRESS,ANC
1692,OGAMBA,JULIUS MIGOS,45,KISII,268,KITUTU CHACHE NORTH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1693,OGARO,KOMBO ELIJAH,45,KISII,268,KITUTU CHACHE NORTH,IND,INDEPENDENT,IND
1694,ONGERA,ALFRED NDEMO,45,KISII,268,KITUTU CHACHE NORTH,IND,INDEPENDENT,IND
1695,MAUBI,ANDREW MOKAYA,45,KISII,269,KITUTU CHACHE SOUTH,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1696,MOCHOGE,JUSTUS ONSONGO,45,KISII,269,KITUTU CHACHE SOUTH,62,AMANI NATIONAL CONGRESS,ANC
1697,MWAMBA,LEONARD GWARO,45,KISII,269,KITUTU CHACHE SOUTH,27,JUBILEE PARTY,JP
1698,NYARANGO,HENRY MORARA,45,KISII,269,KITUTU CHACHE SOUTH,33,KENYA AFRICAN NATIONAL UNION,KANU
1699,OMWANDO,SAMWEL KENANI,45,KISII,269,KITUTU CHACHE SOUTH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1700,ONKANGI,JAMES KEGORO,45,KISII,269,KITUTU CHACHE SOUTH,39,PEOPLES DEMOCRATIC PARTY,PDP
1701,ONYONKA,RICHARD MOMOIMA,45,KISII,269,KITUTU CHACHE SOUTH,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1702,BOSIRE,TIMOTHY MOSETI E,46,NYAMIRA,270,KITUTU MASABA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1703,KENGERE,SAMSON ATATI MOSE,46,NYAMIRA,270,KITUTU MASABA,19,KENYA SOCIAL CONGRESS,KSC
1704,MOMANYI,THOMSON NYAKANG'O,46,NYAMIRA,270,KITUTU MASABA,64,UNITED DEMOCRATIC PARTY,UDP
1705,MOREKA,JOHN RATEMO,46,NYAMIRA,270,KITUTU MASABA,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK
1706,MOSE,SHADRACK JOHN,46,NYAMIRA,270,KITUTU MASABA,27,JUBILEE PARTY,JP
1707,NYAIGOTI,JOHN MWANGA,46,NYAMIRA,270,KITUTU MASABA,33,KENYA AFRICAN NATIONAL UNION,KANU
1708,OBWOCHA,EDWARD KASO,46,NYAMIRA,270,KITUTU MASABA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1709,OGETO,VICTOR SWANYA,46,NYAMIRA,270,KITUTU MASABA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1710,ANYOKA,DENNIS MOTURI,46,NYAMIRA,271,WEST MUGIRANGO,IND,INDEPENDENT,IND
1711,AGATA,JAMES OGOTI,46,NYAMIRA,271,WEST MUGIRANGO,54,CHAMA CHA MASHINANI,CCM
1712,BATASI,ENOCK KEBATI,46,NYAMIRA,271,WEST MUGIRANGO,IND,INDEPENDENT,IND
1713,MAKAMARA,FRED OKINYI,46,NYAMIRA,271,WEST MUGIRANGO,33,KENYA AFRICAN NATIONAL UNION,KANU
1714,MAMBOLEO,JAMES,46,NYAMIRA,271,WEST MUGIRANGO,67,MAENDELEO CHAP CHAP PARTY,MCCP
1715,MATWERE,JULIUS KIMWOMI,46,NYAMIRA,271,WEST MUGIRANGO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1716,MOCHOGE,MESHACK MOCHAUE,46,NYAMIRA,271,WEST MUGIRANGO,39,PEOPLES DEMOCRATIC PARTY,PDP
1717,MOGAKA,STEPHEN M,46,NYAMIRA,271,WEST MUGIRANGO,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1718,MOGAKA,VINCENT KEMOSI,46,NYAMIRA,271,WEST MUGIRANGO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1719,NYAMBATI,ALFRED MOKONG'U,46,NYAMIRA,271,WEST MUGIRANGO,71,NATIONAL LIBERAL PARTY,NLP
1720,OMBOGA,PETER NYAGONCHONGA,46,NYAMIRA,271,WEST MUGIRANGO,IND,INDEPENDENT,IND
1721,ONGOTO,CHARLES MONG'ARE,46,NYAMIRA,271,WEST MUGIRANGO,27,JUBILEE PARTY,JP
1722,ORERO,POLYCARP BARAKE,46,NYAMIRA,271,WEST MUGIRANGO,IND,INDEPENDENT,IND
1723,OTUTO,TOM MOKUA,46,NYAMIRA,271,WEST MUGIRANGO,62,AMANI NATIONAL CONGRESS,ANC
1724,GENI,CHARLES MONGARE,46,NYAMIRA,272,NORTH MUGIRANGO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1725,MAINA,KEPHA KEENGWE,46,NYAMIRA,272,NORTH MUGIRANGO,IND,INDEPENDENT,IND
1726,MOSINGA,JASON NYANGWONO,46,NYAMIRA,272,NORTH MUGIRANGO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1727,MOTURI,ZACHARY NYAYIEMI,46,NYAMIRA,272,NORTH MUGIRANGO,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1728,NDEGE,JOHNSTONE OBIKE,46,NYAMIRA,272,NORTH MUGIRANGO,67,MAENDELEO CHAP CHAP PARTY,MCCP
1729,NYAEGAH,JOHN OURU,46,NYAMIRA,272,NORTH MUGIRANGO,IND,INDEPENDENT,IND
1730,NYAMOKO,JOASH NYAMACHE,46,NYAMIRA,272,NORTH MUGIRANGO,27,JUBILEE PARTY,JP
1731,NYANG'AU,AMOS NYAROO,46,NYAMIRA,272,NORTH MUGIRANGO,71,NATIONAL LIBERAL PARTY,NLP
1732,NYANKABARIA,HENRY NYAMWARO,46,NYAMIRA,272,NORTH MUGIRANGO,37,NATIONAL AGENDA PARTY OF KENYA,NAPK
1733,OMBUI,WILFRED MORIASI,46,NYAMIRA,272,NORTH MUGIRANGO,33,KENYA AFRICAN NATIONAL UNION,KANU
1734,ONCHIEKU,JAMES G M,46,NYAMIRA,272,NORTH MUGIRANGO,54,CHAMA CHA MASHINANI,CCM
1735,ONSONGO,GEORGE MORARA,46,NYAMIRA,272,NORTH MUGIRANGO,14,PARTY OF NATIONAL UNITY,PNU
1736,SABOKE,ELIJAH OBUNGU,46,NYAMIRA,272,NORTH MUGIRANGO,38,PEOPLES EMPOWERMENT PARTY,PEP
1737,KAMBI,YABESH NYANDORO,46,NYAMIRA,273,BORABU,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1738,MBURA,DANCLIFF NYAISA,46,NYAMIRA,273,BORABU,62,AMANI NATIONAL CONGRESS,ANC
1739,MOGIKOYO,ALPHAXARD OSORO,46,NYAMIRA,273,BORABU,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1740,MOMANYI,BEN GEORGE ORORI,46,NYAMIRA,273,BORABU,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1741,OSERO,PATRICK KIBAGENDI,46,NYAMIRA,273,BORABU,27,JUBILEE PARTY,JP
1742,GICHENGA,DEDAN MUGO,47,NAIROBI CITY,274,WESTLANDS,27,JUBILEE PARTY,JP
1743,MWANGI,JESSEE WANYEKI,47,NAIROBI CITY,274,WESTLANDS,17,AGANO PARTY,AGANO
1744,NGAIRA,JEREMY SHIDZUGANE,47,NAIROBI CITY,274,WESTLANDS,IND,INDEPENDENT,IND
1745,OMALA,RAPHAEL MBONDO,47,NAIROBI CITY,274,WESTLANDS,33,KENYA AFRICAN NATIONAL UNION,KANU
1746,ONYANGO,KENNEDY ODIWUOR,47,NAIROBI CITY,274,WESTLANDS,70,GREEN CONGRESS OF KENYA,GCK
1747,OWINO,SAMMY ODHIAMBO,47,NAIROBI CITY,274,WESTLANDS,58,REPUBLICAN LIBERTY PARTY,RLP
1748,WALJI,ASHIF AMIN SADRUDIN,47,NAIROBI CITY,274,WESTLANDS,62,AMANI NATIONAL CONGRESS,ANC
1749,WETANGULA,TIMOTHY WANYONYI,47,NAIROBI CITY,274,WESTLANDS,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1750,ALEXANDER,HOOPS SHIHEMI,47,NAIROBI CITY,275,DAGORETTI NORTH,38,PEOPLES EMPOWERMENT PARTY,PEP
1751,AMOS,BERNARD SHILIBWA,47,NAIROBI CITY,275,DAGORETTI NORTH,62,AMANI NATIONAL CONGRESS,ANC
1752,ARATI,PAUL SIMBA,47,NAIROBI CITY,275,DAGORETTI NORTH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1753,BABANDEGE,DICKSON WANDIRI,47,NAIROBI CITY,275,DAGORETTI NORTH,IND,INDEPENDENT,IND
1754,EKODOI,ALBERT ARIKU,47,NAIROBI CITY,275,DAGORETTI NORTH,IND,INDEPENDENT,IND
1755,ELACHI,BEATRICE KADEVERESIA,47,NAIROBI CITY,275,DAGORETTI NORTH,27,JUBILEE PARTY,JP
1756,KHALWALE,WILBERFORCE L,47,NAIROBI CITY,275,DAGORETTI NORTH,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1757,KOECH,KIIGEN KIPNG'ENO,47,NAIROBI CITY,275,DAGORETTI NORTH,IND,INDEPENDENT,IND
1758,LUKALO,CAROLINE MUHONJA,47,NAIROBI CITY,275,DAGORETTI NORTH,49,FEDERAL PARTY OF KENYA,FPK
1759,MARWA,FURAHA MASEKE,47,NAIROBI CITY,275,DAGORETTI NORTH,67,MAENDELEO CHAP CHAP PARTY,MCCP
1760,MESOH,CARNICIUS JACKSON,47,NAIROBI CITY,275,DAGORETTI NORTH,IND,INDEPENDENT,IND
1761,MULUMETI,EVANS SIMIYU JUMA,47,NAIROBI CITY,275,DAGORETTI NORTH,37,NATIONAL AGENDA PARTY OF KENYA,NAPK
1762,NGANYI,OBULIALIA ELPHAS,47,NAIROBI CITY,275,DAGORETTI NORTH,IND,INDEPENDENT,IND
1763,OBUGA,LIVINGSTONE KAMADI,47,NAIROBI CITY,275,DAGORETTI NORTH,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA
1764,ONYANCHA,GODHEK OGAMBA,47,NAIROBI CITY,275,DAGORETTI NORTH,IND,INDEPENDENT,IND
1765,RUGIRI,NDUNGI,47,NAIROBI CITY,275,DAGORETTI NORTH,34,SAFINA,SAFINA
1766,KANGARI,GACIKU MUHU,47,NAIROBI CITY,276,DAGORETTI SOUTH,IND,INDEPENDENT,IND
1767,MUTHINJA,MARTIN CHEGE,47,NAIROBI CITY,276,DAGORETTI SOUTH,67,MAENDELEO CHAP CHAP PARTY,MCCP
1768,OKONG'O,KENNEDY OMONDI,47,NAIROBI CITY,276,DAGORETTI SOUTH,IND,INDEPENDENT,IND
1769,WANDERA,FREDRICK ODWORY,47,NAIROBI CITY,276,DAGORETTI SOUTH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1770,WAWERU,DENNIS KARIUKI,47,NAIROBI CITY,276,DAGORETTI SOUTH,IND,INDEPENDENT,IND
1771,WAWERU,JOHN KIARIE,47,NAIROBI CITY,276,DAGORETTI SOUTH,27,JUBILEE PARTY,JP
1772,KIRWA,WILLIAM KIPKEMBOI ARAP,47,NAIROBI CITY,277,LANGATA,62,AMANI NATIONAL CONGRESS,ANC
1773,CHENANI,DANIEL AKWELI,47,NAIROBI CITY,277,LANGATA,IND,INDEPENDENT,IND
1774,ISAAC,TONUI KIPROTICH,47,NAIROBI CITY,277,LANGATA,54,CHAMA CHA MASHINANI,CCM
1775,KARIUKI,KAVORE,47,NAIROBI CITY,277,LANGATA,IND,INDEPENDENT,IND
1776,KIPKEMBOI,EPEGA ROBERT,47,NAIROBI CITY,277,LANGATA,IND,INDEPENDENT,IND
1777,KIRAGU,MARGERY NDUTA,47,NAIROBI CITY,277,LANGATA,3,THE LABOUR PARTY OF KENYA,LPK
1778,KITHYAKA,DOUGLAS MBUVI,47,NAIROBI CITY,277,LANGATA,IND,INDEPENDENT,IND
1779,KORIR,GENERALI NIXON KIPROTICH,47,NAIROBI CITY,277,LANGATA,27,JUBILEE PARTY,JP
1780,MULIALIA,OKUMU HILLARY,47,NAIROBI CITY,277,LANGATA,IND,INDEPENDENT,IND
1781,OCHOLLA,OSCAR OMOKE,47,NAIROBI CITY,277,LANGATA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1782,ODERA,DANIEL TRESVANT,47,NAIROBI CITY,277,LANGATA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1783,OMAR,ABDULLAHI SHARIFF,47,NAIROBI CITY,277,LANGATA,33,KENYA AFRICAN NATIONAL UNION,KANU
1784,OTULA,AMOS ONYANGO,47,NAIROBI CITY,277,LANGATA,IND,INDEPENDENT,IND
1785,SIJENY,JUDITH ACHIENG,47,NAIROBI CITY,277,LANGATA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1786,SYONGOH,MUSAARI KAHIGA,47,NAIROBI CITY,277,LANGATA,IND,INDEPENDENT,IND
1787,TEIGUT,STEPHEN KIPRUTO,47,NAIROBI CITY,277,LANGATA,36,CHAMA CHA UZALENDO,CCU
1788,THUO,JOHN KIBATHI,47,NAIROBI CITY,277,LANGATA,IND,INDEPENDENT,IND
1789,KATIWA,TITUS MUTINDA,47,NAIROBI CITY,278,KIBRA,58,REPUBLICAN LIBERTY PARTY,RLP
1790,MUGASIA,ROBERT,47,NAIROBI CITY,278,KIBRA,64,UNITED DEMOCRATIC PARTY,UDP
1791,OKOTH,JUDAH MARTIN ODUOR,47,NAIROBI CITY,278,KIBRA,IND,INDEPENDENT,IND
1792,OKOTH,KENNETH ODHIAMBO,47,NAIROBI CITY,278,KIBRA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1793,WASIKE,DOREEN NANGAME KHAYANGA,47,NAIROBI CITY,278,KIBRA,27,JUBILEE PARTY,JP
1794,GICHOMO,VINCENT KAMAU,47,NAIROBI CITY,279,ROYSAMBU,IND,INDEPENDENT,IND
1795,KAMAU,AUGUSTINE KAMANDE,47,NAIROBI CITY,279,ROYSAMBU,13,DEMOCRATIC PARTY OF KENYA,DP
1796,KAMAU,LEE MUCHIRI,47,NAIROBI CITY,279,ROYSAMBU,IND,INDEPENDENT,IND
1797,KIMANI,STEPHEN MUGO,47,NAIROBI CITY,279,ROYSAMBU,44,PARTY OF DEMOCRATIC UNITY,PDU
1798,KINYUA,JANE WAIRIMU,47,NAIROBI CITY,279,ROYSAMBU,IND,INDEPENDENT,IND
